file name,X start,Y start,X end,Y end,,,
"BKEY12_(8,202).BMP.bmp",2528,2650,2549,2671,,,
"BKEY13_(46,202).BMP.bmp",2549,2650,2570,2671,,,
"BKEY14_(84,202).BMP.bmp",2528,2671,2547,2692,,,
"BKEY15_(122,202).BMP.bmp",2547,2671,2567,2691,,,
"BKEY16_(160,202).BMP.bmp",2572,2520,2592,2540,,,
"BKEY17_(198,202).BMP.bmp",2592,2530,2612,2550,,,
"BKEY18_(8,240).BMP.bmp",2572,2550,2592,2570,,,
"BKEY19_(46,240).BMP.bmp",2592,2550,2613,2570,,,
"BKEY1_(46,126).BMP.bmp",2548,2525,2568,2546,,,
"BKEY20_(84,240).BMP.bmp",2572,2570,2588,2585,,,
"BKEY21_(122,240).BMP.bmp",2588,2570,2602,2585,,,
"BKEY22_(160,240).BMP.bmp",2605,2571,2608,2575,,,
"BKEY23_(0,0).BMP.bmp",2572,2585,2592,2605,,,
"BKEY24_(0,0).BMP.bmp",2592,2585,2612,2605,,,
"BKEY25_(0,0).BMP.bmp",2572,2605,2592,2626,,,
"BKEY26_(0,0).BMP.bmp",2592,2605,2613,2626,,,
"BKEY27_(0,0).BMP.bmp",2572,2626,2592,2646,,,
"BKEY28_(0,0).BMP.bmp",2592,2626,2612,2646,,,
"BKEY29_(0,0).BMP.bmp",2612,2626,2632,2646,,,
"BKEY2_(84,126).BMP.bmp",2528,2546,2548,2567,,,
"BKEY30_(0,0).BMP.bmp",2572,2646,2592,2667,,,
"BKEY31_(0,0).BMP.bmp",2592,2646,2613,2667,,,
"BKEY32_(0,0).BMP.bmp",2572,2667,2593,2687,,,
"BKEY33_(0,0).BMP.bmp",2593,2667,2614,2687,,,
"BKEY3_(122,126).BMP.bmp",2548,2546,2568,2567,,,
"BKEY40_(0,0).BMP.bmp",2632,2525,2679,2537,,,
"BKEY41_(0,0).BMP.bmp",2632,2537,2680,2549,,,
"BKEY42_(0,0).BMP.bmp",2632,2549,2684,2561,,,
"BKEY43_(0,0).BMP.bmp",2632,2561,2685,2573,,,
"BKEY44_(0,0).BMP.bmp",2632,2573,2679,2585,,,
"BKEY4_(160,126).BMP.bmp",2528,2567,2549,2588,,,
"BKEY51_(0,0).BMP.bmp",2632,2585,2652,2605,,,
"BKEY52_(0,0).BMP.bmp",2652,2585,2672,2605,,,
"BKEY53_(0,0).BMP.bmp",2632,2605,2652,2624,,,
"BKEY54_(0,0).BMP.bmp",2652,2605,2672,2624,,,
"BKEY55_(0,0).BMP.bmp",2632,2624,2653,2644,,,
"BKEY56_(0,0).BMP.bmp",2653,2624,2673,2644,,,
"BKEY57_(0,0).BMP.bmp",2632,2644,2652,2664,,,
"BKEY58_(0,0).BMP.bmp",2652,2644,2671,2664,,,
"BKEY5_(198,126).BMP.bmp",2549,2567,2570,2588,,,
"BKEY6_(8,164).BMP.bmp",2528,2588,2549,2609,,,
"BKEY7_(46,164).BMP.bmp",2549,2589,2570,2609,,,
"BKEY8_(84,164).BMP.bmp",2528,2609,2549,2629,,,
"BKEY9_(122,164).BMP.bmp",2549,2609,2569,2629,,,
"BLIST_(12,30).BMP.bmp",2632,2664,2652,2684,,,
"BLIST_BLUE_(12,30).BMP.bmp",2652,2664,2672,2685,,,
"BLIST_RED_(12,30).BMP.bmp",2672,2664,2692,2685,,,
"BLOWPOWER_(0,120).BMP.bmp",1920,2544,2160,2644,,,
"BMAINMENUPAGE10_(0,0).BMP.bmp",0,2232,320,2402,,,
"BMAINMENUPAGE20_(0,0).BMP.bmp",320,2232,640,2402,,,
"BMAINMENUPAGE30_(0,0).BMP.bmp",640,2232,960,2402,,,
"BMAINMENUPAGE40_(0,0).BMP.bmp",960,2232,1280,2402,,,
"BMAINMENUPAGE50_(0,0).BMP.bmp",1280,2232,1600,2402,,,
"BMAINMENU_PLAYING_(0,0).BMP.bmp",2673,2586,2674,2587,,,
"BMCARDNO1_(23,2).BMP.bmp",2699,2530,2720,2550,,,
"BMCARDNO2_(23,2).BMP.bmp",2699,2550,2720,2570,,,
"BMCARDNO3_(23,2).BMP.bmp",2720,2550,2741,2570,,,
"BMCARDNO_(23,2).BMP.bmp",2720,2530,2741,2550,,,
"BMCARDYES1_(23,2).BMP.bmp",2716,2590,2732,2604,,,
"BMCARDYES_(23,2).BMP.bmp",2700,2590,2716,2604,,,
"BMDB_BACKGROUND_(0,0).BMP.bmp",640,2402,960,2572,,,
"BMEDIAUPDATA_(12,30).BMP.bmp",2699,2570,2719,2590,,,
"BMEDIAUPDATA_BLUE_(12,30).BMP.bmp",2719,2570,2740,2590,,,
"BMEDIAUPDATA_RED_(12,30).BMP.bmp",2740,2570,2761,2590,,,
"BMEIDASORTBAK0_(115,112).BMP.bmp",2506,2692,2596,2708,,,
"BMEIDASORTBAK1_(115,112).BMP.bmp",2596,2692,2686,2708,,,
"BMEIDASORTBAK2_(115,112).BMP.bmp",2686,2692,2776,2708,,,
"BMEIDASORTBAK3_(115,112).BMP.bmp",2776,2692,2866,2708,,,
"BMENUDOT_(0,0).BMP.bmp",1651,2910,1673,2912,,,
"BMESSAGEBOX_BACKGROUND_(0,40).BMP.bmp",1920,2644,2160,2744,,,
"BMUSIC_A_B_MODE_(131,0).BMP.bmp",2824,2530,2860,2541,,,
"BMUSIC_A_B_MODE_BACK_(131,0).BMP.bmp",2824,2541,2860,2552,,,
"BMUSIC_A_MODE_(131,0).BMP.bmp",2824,2552,2860,2563,,,
"BMUSIC_BACKGROUND1_(0,0).BMP.bmp",960,2402,1280,2572,,,
"BMUSIC_BACKGROUND2_(0,0).BMP.bmp",2494,2402,2653,2502,,,
"BMUSIC_BACKGROUND_(0,0).BMP.bmp",1280,2402,1600,2632,,,
"BMUSIC_BATTERY01_(288,4).BMP.bmp",2860,2462,2880,2474,,,
"BMUSIC_BATTERY02_(288,4).BMP.bmp",2860,2474,2880,2486,,,
"BMUSIC_BATTERY03_(288,4).BMP.bmp",2860,2486,2880,2498,,,
"BMUSIC_BATTERY04_(288,4).BMP.bmp",2860,2498,2880,2510,,,
"BMUSIC_BATTERY05_(288,4).BMP.bmp",2860,2510,2880,2522,,,
"BMUSIC_BOTTOMA_(0,180).BMP.bmp",1756,2807,1914,2824,,,
"BMUSIC_BOTTOM_(0,180).BMP.bmp",1756,2826,2016,2843,,,
"BMUSIC_BPSBACKGROND_(2,95).BMP.bmp",2812,2636,2817,2641,,,
"BMUSIC_B_(0,0).BMP.bmp",2724,2402,2860,2529,,,
"BMUSIC_EQ_BAS_(165,0).BMP.bmp",2761,2558,2782,2572,,,
"BMUSIC_EQ_HEAVY_(165,0).BMP.bmp",2782,2558,2803,2572,,,
"BMUSIC_EQ_JAZ_(165,0).BMP.bmp",2803,2558,2823,2572,,,
"BMUSIC_EQ_MS_(165,0).BMP.bmp",2761,2572,2781,2586,,,
"BMUSIC_EQ_NOR_(165,0).BMP.bmp",2782,2572,2803,2586,,,
"BMUSIC_EQ_POP_(165,0).BMP.bmp",2803,2572,2824,2586,,,
"BMUSIC_EQ_RETRO_(165,0).BMP.bmp",2761,2586,2782,2600,,,
"BMUSIC_EQ_USE_(165,0).BMP.bmp",2782,2586,2802,2600,,,
"BMUSIC_ICON_(0,0).BMP.bmp",2682,2589,2698,2605,,,
"BMUSIC_LOOP_MODE02_(0,0).BMP.bmp",2700,2625,2716,2641,,,
"BMUSIC_LOOP_MODE03_(0,0).BMP.bmp",2716,2625,2732,2641,,,
"BMUSIC_LOOP_MODE04_(0,0).BMP.bmp",2732,2625,2748,2641,,,
"BMUSIC_LOOP_MODE05_(0,0).BMP.bmp",2748,2625,2764,2641,,,
"BMUSIC_LOOP_MODE06_(0,0).BMP.bmp",2764,2625,2780,2641,,,
"BMUSIC_LOOP_MODE07_(0,0).BMP.bmp",2783,2634,2784,2635,,,
"BMUSIC_ORDER_MODE03_(131,0).BMP.bmp",2700,2641,2717,2654,,,
"BMUSIC_ORDER_MODE04_(131,0).BMP.bmp",2717,2641,2733,2655,,,
"BMUSIC_PAUSE_STATE_(104,275).BMP.bmp",2734,2641,2746,2654,,,
"BMUSIC_PLAY_STATE_(104,275).BMP.bmp",2746,2641,2756,2654,,,
"BMUSIC_SLIDERBK_(44,205).BMP.bmp",2766,2641,2776,2651,,,
"BMUSIC_SLIDER_(44,205).BMP.bmp",2756,2641,2766,2651,,,
"BMUSIC_SMALLLOCK_(0,0).BMP.bmp",2776,2641,2788,2653,,,
"BMUSIC_SMALLLOCK_BACK_(0,0).BMP.bmp",2788,2641,2800,2653,,,
"BMYFAVO_(12,30).BMP.bmp",2695,2657,2716,2678,,,
"BMYFAVO_BLUE_(12,30).BMP.bmp",2716,2657,2737,2678,,,
"BMYFAVO_RED_(12,30).BMP.bmp",2737,2657,2758,2678,,,
"BMYLOVEBX_(12,30).BMP.bmp",2812,2678,2825,2690,,,
"BMYLOVEB_(12,30).BMP.bmp",2799,2678,2812,2690,,,
"BMYLOVEX_(12,30).BMP.bmp",2825,2678,2838,2689,,,
"BMYLOVE_(12,30).BMP.bmp",2786,2678,2799,2689,,,
"BNOSEL00_ICON_(0,0).BMP.bmp",2824,2602,2861,2618,,,
"BNOWPLAY_(12,30).BMP.bmp",2700,2604,2720,2625,,,
"BNOWPLAY_BLUE_(12,30).BMP.bmp",2720,2604,2740,2624,,,
"BNOWPLAY_RED_(12,30).BMP.bmp",2740,2604,2760,2624,,,
"BPLAY_SCROLLBLANK_(0,0).BMP.bmp",2840,2645,2841,2652,,,
"BPLAY_SCROLL_(0,0).BMP.bmp",2841,2645,2842,2652,,,
"BPONIT_NOSEL1_(0,0).BMP.bmp",2839,2587,2854,2602,,,
"BPONIT_NOSELBLUE_(0,0).BMP.bmp",2854,2587,2869,2602,,,
"BPONIT_NOSEL_(0,0).BMP.bmp",2824,2587,2839,2602,,,
BP_GREENC0_(0.0).BMP.bmp,0,2883,12,2902,,,
BP_GREENC1_(0.0).BMP.bmp,12,2883,24,2902,,,
BP_GREENC2_(0.0).BMP.bmp,24,2883,36,2902,,,
BP_GREENC3_(0.0).BMP.bmp,36,2883,48,2902,,,
BP_GREENC4_(0.0).BMP.bmp,48,2883,60,2902,,,
BP_GREENC5_(0.0).BMP.bmp,0,2902,12,2921,,,
BP_GREENC6_(0.0).BMP.bmp,12,2902,24,2921,,,
BP_GREENC7_(0.0).BMP.bmp,24,2902,36,2921,,,
BP_GREENC8_(0.0).BMP.bmp,36,2902,48,2921,,,
BP_GREENC9_(0.0).BMP.bmp,48,2902,60,2921,,,
"BRECORDER_RECORDING10_(74,78).BMP.bmp",1280,2752,1600,2812,,,
"BRECORDER_RECORDING11_(74,78).BMP.bmp",1280,2812,1600,2872,,,
"BRECORDER_RECORDING12_(74,78).BMP.bmp",1280,2872,1600,2932,,,
"BRECORDER_RECORDING1_(74,78).BMP.bmp",960,2572,1280,2632,,,
"BRECORDER_RECORDING2_(74,78).BMP.bmp",960,2632,1280,2692,,,
"BRECORDER_RECORDING3_(74,78).BMP.bmp",960,2692,1280,2752,,,
"BRECORDER_RECORDING4_(74,78).BMP.bmp",960,2752,1280,2812,,,
"BRECORDER_RECORDING5_(74,78).BMP.bmp",960,2812,1280,2872,,,
"BRECORDER_RECORDING6_(74,78).BMP.bmp",960,2872,1280,2932,,,
"BRECORDER_RECORDING7_(74,78).BMP.bmp",1280,2572,1600,2632,,,
"BRECORDER_RECORDING8_(74,78).BMP.bmp",1280,2632,1600,2692,,,
"BRECORDER_RECORDING9_(74,78).BMP.bmp",1280,2692,1600,2752,,,
"BSEL_ICON1_(0,0).BMP.bmp",1604,2640,1733,2664,,,
"BSEL_ICON2_(0,0).BMP.bmp",1604,2666,1733,2690,,,
