file name,X start,Y start,X end,Y end,,,
"C_KEY0_(8,126).BMP.bmp",2528,1777,2548,1798,,,
"C_KEY10_(160,164).BMP.bmp",2528,1879,2548,1900,,,
"C_KEY11_(198,164).BMP.bmp",2548,1879,2569,1900,,,
"C_KEY12_(8,202).BMP.bmp",2528,1900,2549,1921,,,
"C_KEY13_(46,202).BMP.bmp",2549,1900,2570,1921,,,
"C_KEY14_(84,202).BMP.bmp",2528,1921,2547,1942,,,
"C_KEY15_(122,202).BMP.bmp",2547,1921,2567,1941,,,
"C_KEY16_(160,202).BMP.bmp",2572,1780,2592,1800,,,
"C_KEY17_(198,202).BMP.bmp",2592,1780,2612,1800,,,
"C_KEY18_(8,240).BMP.bmp",2572,1800,2592,1820,,,
"C_KEY19_(46,240).BMP.bmp",2592,1800,2612,1820,,,
"C_KEY1_(46,126).BMP.bmp",2548,1777,2568,1798,,,
"C_KEY20_(84,240).BMP.bmp",2572,1820,2588,1835,,,
"C_KEY21_(122,240).BMP.bmp",2588,1820,2603,1835,,,
"C_KEY22_(160,240).BMP.bmp",2605,1821,2608,1825,,,
"C_KEY23_(0,0).BMP.bmp",2572,1835,2592,1855,,,
"C_KEY24_(0,0).BMP.bmp",2592,1835,2612,1855,,,
"C_KEY25_(0,0).BMP.bmp",2572,1855,2592,1876,,,
"C_KEY26_(0,0).BMP.bmp",2592,1855,2613,1876,,,
"C_KEY27_(0,0).BMP.bmp",2572,1876,2592,1896,,,
"C_KEY28_(0,0).BMP.bmp",2592,1876,2612,1896,,,
"C_KEY29_(0,0).BMP.bmp",2612,1876,2632,1896,,,
"C_KEY2_(84,126).BMP.bmp",2528,1798,2548,1817,,,
"C_KEY30_(0,0).BMP.bmp",2572,1896,2592,1917,,,
"C_KEY31_(0,0).BMP.bmp",2592,1896,2613,1917,,,
"C_KEY32_(0,0).BMP.bmp",2572,1917,2593,1937,,,
"C_KEY33_(0,0).BMP.bmp",2593,1917,2614,1937,,,
"C_KEY3_(122,126).BMP.bmp",2548,1798,2568,1817,,,
"C_KEY40_(0,0).BMP.bmp",2632,1781,2677,1792,,,
"C_KEY41_(0,0).BMP.bmp",2632,1792,2680,1803,,,
"C_KEY42_(0,0).BMP.bmp",2632,1803,2682,1814,,,
"C_KEY43_(0,0).BMP.bmp",2632,1814,2683,1825,,,
"C_KEY44_(0,0).BMP.bmp",2632,1825,2676,1836,,,
"C_KEY4_(160,126).BMP.bmp",2528,1817,2549,1838,,,
"C_KEY51_(0,0).BMP.bmp",2632,1836,2652,1856,,,
"C_KEY52_(0,0).BMP.bmp",2652,1836,2672,1856,,,
"C_KEY53_(0,0).BMP.bmp",2632,1856,2652,1875,,,
"C_KEY54_(0,0).BMP.bmp",2652,1856,2672,1875,,,
"C_KEY55_(0,0).BMP.bmp",2632,1875,2653,1895,,,
"C_KEY56_(0,0).BMP.bmp",2653,1875,2673,1895,,,
"C_KEY57_(0,0).BMP.bmp",2632,1895,2652,1915,,,
"C_KEY58_(0,0).BMP.bmp",2652,1895,2671,1914,,,
"C_KEY5_(198,126).BMP.bmp",2549,1817,2570,1838,,,
"C_KEY6_(8,164).BMP.bmp",2528,1838,2549,1859,,,
"C_KEY7_(46,164).BMP.bmp",2549,1838,2569,1858,,,
"C_KEY8_(84,164).BMP.bmp",2528,1859,2549,1879,,,
"C_KEY9_(122,164).BMP.bmp",2549,1859,2569,1879,,,
"C_LIST_(12,30).BMP.bmp",2632,1915,2652,1935,,,
"C_LIST_BLUE_(12,30).BMP.bmp",2652,1915,2672,1936,,,
"C_LIST_RED_(12,30).BMP.bmp",2672,1915,2692,1936,,,
"C_LOWPOWER_(0,120).BMP.bmp",1920,1794,2159,1894,,,
"C_MAINMENUPAGE10_(0,0).BMP.bmp",0,1482,320,1652,,,
"C_MAINMENUPAGE20_(0,0).BMP.bmp",320,1482,640,1652,,,
"C_MAINMENUPAGE30_(0,0).BMP.bmp",640,1482,960,1652,,,
"C_MAINMENUPAGE40_(0,0).BMP.bmp",960,1482,1280,1652,,,
"C_MAINMENUPAGE50_(0,0).BMP.bmp",1280,1482,1600,1652,,,
"C_MAINMENU_PLAYING_(0,0).BMP.bmp",2673,1837,2674,1838,,,
"C_MCARDNO1_(23,2).BMP.bmp",2699,1780,2720,1800,,,
"C_MCARDNO2_(23,2).BMP.bmp",2699,1800,2720,1820,,,
"C_MCARDNO3_(23,2).BMP.bmp",2720,1800,2741,1820,,,
"C_MCARDNO_(23,2).BMP.bmp",2720,1780,2741,1800,,,
"C_MCARDYES1_(23,2).BMP.bmp",2716,1840,2732,1854,,,
"C_MCARDYES_(23,2).BMP.bmp",2700,1840,2716,1854,,,
"C_MDB_BACKGROUND_(0,0).BMP.bmp",640,1652,960,1822,,,
"C_MEDIAUPDATA_(12,30).BMP.bmp",2699,1820,2719,1840,,,
"C_MEDIAUPDATA_BLUE_(12,30).BMP.bmp",2719,1820,2740,1840,,,
"C_MEDIAUPDATA_RED_(12,30).BMP.bmp",2740,1820,2761,1840,,,
"C_MEIDASORTBAK0_(115,112).BMP.bmp",2506,1942,2596,1958,,,
"C_MEIDASORTBAK1_(115,112).BMP.bmp",2596,1942,2686,1958,,,
"C_MEIDASORTBAK2_(115,112).BMP.bmp",2686,1942,2776,1958,,,
"C_MEIDASORTBAK3_(115,112).BMP.bmp",2776,1942,2866,1958,,,
"C_MENUDOT_(0,0).BMP.bmp",1651,2160,1673,2162,,,
"C_MESSAGEBOX_BACKGROUND_(0,40).BMP.bmp",1920,1894,2160,1994,,,
"C_MUSIC_A_B_MODE_(131,0).BMP.bmp",2824,1780,2860,1791,,,
"C_MUSIC_A_B_MODE_BACK_(131,0).BMP.bmp",2824,1791,2860,1802,,,
"C_MUSIC_A_MODE_(131,0).BMP.bmp",2824,1802,2860,1813,,,
"C_MUSIC_BACKGROUND1_(0,0).BMP.bmp",960,1652,1280,1822,,,
"C_MUSIC_BACKGROUND2_(0,0).BMP.bmp",2493,1652,2652,1752,,,
"C_MUSIC_BACKGROUND_(0,0).BMP.bmp",1280,1652,1600,1822,,,
"C_MUSIC_BATTERY01_(288,4).BMP.bmp",2861,1712,2880,1724,,,
"C_MUSIC_BATTERY02_(288,4).BMP.bmp",2861,1724,2880,1736,,,
"C_MUSIC_BATTERY03_(288,4).BMP.bmp",2861,1736,2880,1748,,,
"C_MUSIC_BATTERY04_(288,4).BMP.bmp",2861,1748,2880,1760,,,
"C_MUSIC_BATTERY05_(288,4).BMP.bmp",2861,1760,2880,1772,,,
"C_MUSIC_BOTTOMA_(0,180).BMP.bmp",1756,2057,1914,2074,,,
"C_MUSIC_BOTTOM_(0,180).BMP.bmp",1756,2076,2016,2093,,,
"C_MUSIC_BPSBACKGROND_(2,95).BMP.bmp",2812,1886,2817,1891,,,
"C_MUSIC_B_(0,0).BMP.bmp",2724,1652,2861,1779,,,
"C_MUSIC_EQ_BAS_(165,0).BMP.bmp",2761,1780,2782,1794,,,
"C_MUSIC_EQ_HEAVY_(165,0).BMP.bmp",2782,1780,2803,1794,,,
"C_MUSIC_EQ_JAZ_(165,0).BMP.bmp",2803,1780,2824,1794,,,
"C_MUSIC_EQ_MS_(165,0).BMP.bmp",2761,1794,2782,1808,,,
"C_MUSIC_EQ_NOR_(165,0).BMP.bmp",2782,1794,2803,1808,,,
"C_MUSIC_EQ_POP_(165,0).BMP.bmp",2803,1794,2824,1808,,,
"C_MUSIC_EQ_RETRO_(165,0).BMP.bmp",2761,1808,2782,1821,,,
"C_MUSIC_EQ_USE_(165,0).BMP.bmp",2782,1808,2803,1822,,,
"C_MUSIC_ICON_(0,0).BMP.bmp",2683,1839,2699,1855,,,
"C_MUSIC_LOOP_MODE02_(0,0).BMP.bmp",2700,1875,2716,1891,,,
"C_MUSIC_LOOP_MODE03_(0,0).BMP.bmp",2716,1875,2732,1891,,,
"C_MUSIC_LOOP_MODE04_(0,0).BMP.bmp",2732,1875,2748,1891,,,
"C_MUSIC_LOOP_MODE05_(0,0).BMP.bmp",2748,1875,2764,1891,,,
"C_MUSIC_LOOP_MODE06_(0,0).BMP.bmp",2764,1875,2780,1891,,,
"C_MUSIC_LOOP_MODE07_(0,0).BMP.bmp",2783,1884,2784,1885,,,
"C_MUSIC_ORDER_MODE03_(131,0).BMP.bmp",2700,1891,2717,1904,,,
"C_MUSIC_ORDER_MODE04_(131,0).BMP.bmp",2717,1891,2734,1904,,,
"C_MUSIC_PAUSE_STATE_(104,275).BMP.bmp",2734,1891,2746,1904,,,
"C_MUSIC_PLAY_STATE_(104,275).BMP.bmp",2746,1891,2756,1904,,,
"C_MUSIC_SLIDERBK_(44,205).BMP.bmp",2766,1891,2776,1901,,,
"C_MUSIC_SLIDER_(44,205).BMP.bmp",2756,1891,2766,1901,,,
"C_MUSIC_SMALLLOCK_(0,0).BMP.bmp",2776,1891,2788,1903,,,
"C_MUSIC_SMALLLOCK_BACK_(0,0).BMP.bmp",2788,1891,2800,1903,,,
"C_MYFAVO_(12,30).BMP.bmp",2695,1907,2716,1928,,,
"C_MYFAVO_BLUE_(12,30).BMP.bmp",2716,1907,2737,1928,,,
"C_MYFAVO_RED_(12,30).BMP.bmp",2737,1907,2758,1928,,,
"C_MYLOVEBX_(12,30).BMP.bmp",2812,1928,2825,1940,,,
"C_MYLOVEB_(12,30).BMP.bmp",2799,1928,2812,1940,,,
"C_MYLOVEX_(12,30).BMP.bmp",2825,1928,2838,1939,,,
"C_MYLOVE_(12,30).BMP.bmp",2786,1928,2799,1939,,,
"C_NOSEL00_ICON_(0,0).BMP.bmp",2824,1852,2861,1868,,,
"C_NOWPLAY_(12,30).BMP.bmp",2701,1854,2720,1874,,,
"C_NOWPLAY_BLUE_(12,30).BMP.bmp",2720,1854,2740,1874,,,
"C_NOWPLAY_RED_(12,30).BMP.bmp",2740,1854,2760,1874,,,
"C_PLAY_SCROLLBLANK_(0,0).BMP.bmp",2840,1895,2841,1902,,,
"C_PLAY_SCROLL_(0,0).BMP.bmp",2841,1895,2842,1902,,,
"C_PONIT_NOSEL1_(0,0).BMP.bmp",2839,1837,2854,1852,,,
"C_PONIT_NOSELBLUE_(0,0).BMP.bmp",2854,1837,2869,1852,,,
"C_PONIT_NOSEL_(0,0).BMP.bmp",2824,1837,2839,1852,,,
C_P_GREENC0_(0.0).BMP.bmp,0,2138,12,2157,,,
C_P_GREENC1_(0.0).BMP.bmp,12,2138,24,2157,,,
C_P_GREENC2_(0.0).BMP.bmp,24,2138,36,2157,,,
C_P_GREENC3_(0.0).BMP.bmp,36,2138,48,2157,,,
C_P_GREENC4_(0.0).BMP.bmp,48,2138,60,2157,,,
C_P_GREENC5_(0.0).BMP.bmp,0,2157,12,2176,,,
C_P_GREENC6_(0.0).BMP.bmp,12,2157,24,2176,,,
C_P_GREENC7_(0.0).BMP.bmp,24,2157,36,2176,,,
C_P_GREENC8_(0.0).BMP.bmp,36,2157,48,2176,,,
C_P_GREENC9_(0.0).BMP.bmp,48,2157,60,2176,,,
"C_RECORDER_RECORDING10_(74,78).BMP.bmp",1280,2017,1600,2082,,,
"C_RECORDER_RECORDING11_(74,78).BMP.bmp",1280,2082,1600,2147,,,
